,index,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",Player,Team within selected timeframe,Minutes played,Players
10,10,5.7142857142857135,6.190034045187249,18.75,10.68814055636896,7.251591475228346,74.53612317410185,38.25281270681668,24.532535527299927,60.226812474686106,6.670467502850627,48.77894736842106,7.006369426751589,6.517311608961303,22.093023255813954,37.58314855875831,48.14462416745957,13.010204081632654,13.333333333333334,6.89655172413793,0.0,0.0,7.961007311129162,5.9405940594059405,6.666666666666668,6.315789473684211,6.451612903225808,0.0,0.0,14.093959731543624,15.331807780320366,28.569999999999997,9.524,13.888888888888888,15.544675642594857,27.500000000000004,15.500000000000004,25.64,0.38860103626943165,100.0,8.227848101265824,4.568527918781724,55.00000000000001,5.023022185014653,37.21,15.79634464751958,24.833997343957503,21.59090909090909,59.66820019517635,19.963031423290207,5.080831408775978,60.81128747795416,88.12316715542522,66.61495501085945,82.22191667812456,22.966207759699625,91.49999999999999,44.61337966985231,93.17386231038508,58.554304395205236,94.87721151307103,22.604422604422602,47.13,41.68126094570927,82.78619528619528,9.615384615384615,17.288135593220343,7.6923076923076925,10.714285714285712,6.25,37.49999999999999,8.441558441558444,45.352112676056336,78.53225994633064,24.407252440725244,36.35999999999999,21.345707656612536,41.38,13.012048192771081,12.925170068027212,45.50229809586342,78.60226344650565,,,,,,,,,,,39.67280163599182,,,9.580838323353294,22.44897959183674,14.289999999999997,1.8382352941176479,0.0,0.0,D. Alaba,Real Madrid,2836,D. Alaba (Real Madrid)
11,11,8.57142857142857,10.770659238625813,6.25,2.489019033674965,10.323830611680048,88.45242795104616,31.767041694242227,14.584891548242329,65.2490886998785,25.769669327251993,73.6842105263158,0.955414012738854,0.8146639511201618,17.441860465116278,38.13747228381374,55.375832540437685,6.377551020408166,20.0,9.195402298850572,0.0,0.0,3.3306255077172997,7.920792079207921,10.0,8.421052631578947,10.752688172043012,22.222222222222218,8.620689655172415,18.120805369127517,16.933638443935926,48.14999999999999,11.111,4.166666666666666,0.3671970624234988,0.0,0.375,0.0,0.0,0.0,0.0,0.797679477882523,50.0,2.637086647132694,31.029999999999998,13.185378590078326,7.3041168658698545,2.5000000000000004,61.689669594311994,8.687615526802219,5.080831408775978,67.68959435626101,90.34701857282501,74.03040645361465,80.37948576928366,11.70212765957447,97.625,64.70460469157254,98.15246985608714,63.44593776486257,95.7486136783734,47.01064701064701,61.42999999999999,63.51430239346176,96.44360269360268,1.9230769230769211,2.711864406779659,0.0,17.857142857142858,0.0,0.0,1.948051948051947,53.802816901408434,68.61509742153774,7.949790794979082,23.809999999999995,15.313225058004646,37.5,7.951807228915659,0.0,58.831254103742616,79.40730369851826,,,,,,,,,,,45.8077709611452,,,0.898203592814371,3.0612244897959187,0.0,0.0,0.0,0.0,V. van Dijk,Liverpool,3290,V. van Dijk (Liverpool)
12,12,2.8571428571428568,3.9925719591457756,0.0,2.855051244509517,34.65264323277056,78.95775759968416,75.38054268696229,66.41735228122663,57.93168624274335,22.12086659064994,61.50526315789474,20.06369426751592,16.4969450101833,52.32558139534884,53.32594235033259,58.896289248334924,31.122448979591837,53.333333333333336,41.37931034482758,0.0,0.0,6.5800162469536945,4.9504950495049505,3.3333333333333335,5.2631578947368425,6.451612903225808,0.0,0.0,4.026845637583891,6.178489702517163,33.32999999999999,16.667,0.0,0.6119951040391658,0.0,0.0,0.0,0.6476683937823847,0.0,0.0,5.221174764321971,68.75000000000001,11.971536207618252,46.27,9.399477806788509,15.537848605577686,4.09090909090909,46.59138435800919,9.981515711645104,16.628175519630485,54.99118165784833,79.6676441837732,60.09928637914985,71.20857967826207,12.077596996245306,80.775,48.370981754995654,92.53208868144695,51.02312628647536,85.45022445207292,42.42424242424242,55.65,47.40221833041448,82.26010101010101,3.846153846153846,6.10169491525424,12.820512820512823,32.142857142857146,10.25,55.55999999999999,0.0,36.056338028169,59.164624897911565,10.041841004184102,37.49999999999999,17.86542923433875,41.18,7.710843373493974,0.0,46.8811556139199,58.534593396336476,,,,,,,,,,,20.245398773006134,,,0.0,0.0,0.0,0.0,0.0,0.0,C. Romero,Tottenham Hotspur,1997,C. Romero (Tottenham Hotspur)
13,13,0.0,0.7118539151965334,12.5,2.342606149341143,26.902850816495988,83.8728780102645,57.313037723362015,47.344801795063574,58.458215201836104,15.165336374002278,60.61052631578947,12.101910828025474,12.830957230142564,27.325581395348834,45.011086474501106,66.4129400570885,23.724489795918373,46.666666666666664,34.48275862068965,0.0,0.0,10.316815597075548,0.0,0.0,0.0,1.0752688172043012,0.0,0.0,1.3422818791946305,1.8306636155606446,0.0,0.0,11.111111111111109,4.651162790697673,55.559999999999995,4.75,55.56000000000001,0.0,0.0,2.5316455696202538,10.442349528643943,61.760000000000005,14.566764336542489,63.95000000000001,2.2193211488250646,32.53652058432935,17.272727272727273,77.33166039314094,20.332717190388173,36.02771362586605,82.57495590828925,86.48582600195502,97.2385975798945,80.87446720747973,31.038798498122656,89.34999999999998,65.39965247610773,92.14313496693896,77.6728417483957,92.42144177449173,51.5970515970516,55.03,50.321074138937526,76.78872053872054,1.9230769230769211,7.118644067796609,10.256410256410257,60.71428571428572,6.25,66.66999999999999,11.03896103896104,75.35211267605632,72.62863143157159,14.78382147838215,51.99999999999999,12.761020881670538,46.150000000000006,10.120481927710841,7.142857142857142,85.75180564674983,78.28724769571814,,,,,,,,,,,61.34969325153374,,,0.0,0.0,0.0,0.0,0.0,0.0,L. Hernández,Bayern München,2129,L. Hernández (Bayern München)
14,14,14.285714285714285,12.813370473537605,6.25,9.297218155197658,14.724605590921675,77.5957362810896,36.86300463269359,21.16679132385939,56.79762386931281,17.217787913340935,64.32631578947368,1.9108280254777066,1.832993890020366,33.72093023255814,41.6851441241685,54.329210275927686,10.459183673469388,33.333333333333336,17.241379310344826,0.0,0.0,12.266450040617382,14.85148514851485,16.666666666666664,15.789473684210527,12.903225806451612,22.222222222222218,10.344827586206899,14.093959731543624,13.958810068649885,42.85999999999999,23.810000000000002,4.166666666666666,1.835985312117501,20.0,1.5,0.0,0.0,0.0,0.0,9.499637418419143,84.44,9.79489326077857,68.6,13.315926892950388,39.44223107569721,7.954545454545453,48.97532413216227,16.081330868761555,10.85450346420323,54.30922986478542,78.51906158357768,64.81538938876824,70.36986113020762,16.14518147684606,95.92500000000001,48.11033883579496,92.86269933877873,46.954837147354404,89.27911275415896,64.37346437346437,57.41,68.53473438412142,83.5016835016835,7.692307692307692,5.762711864406782,15.384615384615385,0.0,9.5,30.769999999999996,9.740259740259742,58.87323943661972,66.21164391552912,12.970711297071134,24.999999999999996,22.273781902552205,42.419999999999995,6.265060240963854,1.020408163265304,67.95797767564018,73.60868043402171,,,,,,,,,,,58.89570552147239,,,0.0,0.0,0.0,0.0,0.0,0.0,Pau Torres,Villarreal,3090,Pau Torres (Villarreal)
15,15,0.0,4.921077065923863,0.0,0.6588579795021968,23.387766399114316,83.69522305566521,63.93117140966248,54.52505609573672,66.639665181585,18.072976054732038,53.126315789473686,3.8216560509554123,3.4623217922606933,41.27906976744186,46.119733924611964,56.80304471931494,15.051020408163268,26.666666666666668,13.79310344827586,0.0,0.0,3.2493907392363908,0.0,0.0,0.0,5.376344086021506,0.0,0.0,4.697986577181207,5.03432494279176,42.85999999999999,0.0,0.0,1.4687882496940003,25.0,1.125,33.33,0.38860103626943165,0.0,0.0,3.118201595358956,64.29,4.7300125575554635,52.379999999999995,4.830287206266318,9.827357237715804,2.727272727272727,42.65997490589711,15.341959334565619,7.159353348729793,49.52380952380952,83.40664711632454,52.83896990381631,73.4909940877217,13.579474342928657,87.87500000000003,48.262380538662036,94.90470633994556,45.90144085240344,90.12410879324004,38.32923832923832,55.26,63.4559252772913,80.53451178451179,0.0,2.0338983050847483,7.6923076923076925,0.0,1.5000000000000004,0.0,0.0,30.07042253521126,64.51989266129974,7.67085076708508,22.219999999999995,15.777262180974482,31.819999999999997,4.33734939759036,1.020408163265304,49.113591595535134,68.3000816707502,,,,,,,,,,,46.0122699386503,,,0.0,0.0,0.0,0.0,0.0,0.0,F. Tomori,Milan,2922,F. Tomori (Milan)
16,16,2.8571428571428568,3.0331166821417526,0.0,0.21961932650073276,14.198726819817335,89.93288590604026,46.32693580410324,32.98429319371727,54.21898204401242,21.55074116305587,73.4421052631579,1.5923566878980884,1.2219959266802438,20.930232558139533,46.78492239467849,58.13510941960038,5.867346938775513,0.0,0.0,0.0,0.0,1.8683996750609235,4.9504950495049505,3.3333333333333335,5.2631578947368425,4.301075268817205,0.0,0.0,3.3557046979865763,5.2631578947368425,19.999999999999996,20.0,0.0,0.6119951040391658,0.0,0.6250000000000003,0.0,0.0,0.0,0.0,1.9579405366207385,66.67,2.009208874005859,57.13999999999999,4.699738903394253,17.52988047808765,3.1818181818181817,40.12268228077513,3.3271719038816983,7.390300230946881,46.372721928277485,87.07233626588464,46.633571206950045,74.0684724322838,7.133917396745934,94.67500000000001,49.78279756733276,96.22714896927266,42.26903983533114,94.79799313440719,41.68714168714168,58.93000000000001,55.69176882661997,73.21127946127946,0.0,3.0508474576271203,0.0,0.0,0.0,0.0,0.0,31.197183098591548,78.68393419670984,2.5104602510460263,49.99999999999999,5.336426914153134,60.0,4.33734939759036,0.0,34.14313854235063,60.78637265196593,,,,,,,,,,,28.834355828220858,,,0.0,0.0,0.0,0.0,0.0,0.0,R. Varane,Manchester United,1981,R. Varane (Manchester United)
17,17,11.428571428571427,15.41318477251625,0.0,1.0248901903367489,6.089122612787162,70.48953809711803,27.862342819324954,16.30516080777861,50.546780072904006,17.50285062713797,56.52631578947368,5.732484076433119,6.720977596741344,15.69767441860465,31.707317073170728,53.8534728829686,10.459183673469388,33.333333333333336,17.241379310344826,33.333333333333336,12.5,4.305442729488219,11.881188118811881,13.333333333333334,12.631578947368421,16.129032258064516,22.222222222222218,10.344827586206899,19.463087248322147,19.679633867276884,31.029999999999998,13.793,0.0,1.835985312117501,40.00000000000001,1.5,50.000000000000014,0.38860103626943165,0.0,0.0,1.9579405366207385,77.78,3.432398493093347,51.519999999999996,13.968668407310702,42.895086321381136,2.727272727272727,85.65453785027185,12.01478743068392,6.9284064665127,86.89006466784244,96.72531769305962,82.56282966180576,88.29918878042074,19.524405506883603,96.4,86.94613379669852,97.14119019836639,83.86003148080881,99.84156324267231,41.93284193284193,66.47000000000001,55.399883245767654,83.22811447811446,0.0,3.0508474576271203,7.6923076923076925,10.714285714285712,2.2499999999999987,0.0,3.896103896103896,87.25352112676056,88.55442772138608,8.228730822873086,49.99999999999999,13.68909512761021,44.99999999999999,5.060240963855419,2.0408163265306114,65.4629021667761,86.92101271730255,,,,,,,,,,,63.59918200408997,,,0.0,0.0,0.0,0.0,0.0,0.0,A. Laporte,Manchester City,3039,A. Laporte (Manchester City)
18,18,2.8571428571428568,5.137728257505416,6.25,0.0,9.576529200110715,88.72878010264506,40.70152217074786,20.49364248317128,62.75145132982314,17.160775370581526,65.62105263157895,7.6433121019108246,6.313645621181261,42.44186046511628,45.011086474501106,48.23977164605138,11.479591836734695,46.666666666666664,33.33333333333333,0.0,0.0,5.280259951259136,3.9603960396039604,3.3333333333333335,4.210526315789473,7.526881720430109,11.111111111111109,6.896551724137931,9.395973154362416,13.043478260869563,42.85999999999999,7.143000000000001,5.5555555555555545,0.489596083231334,0.0,0.5000000000000009,0.0,0.0,0.0,0.0,3.8433647570703395,76.92,3.7672666387609897,73.07999999999998,11.227154046997386,1.593625498007968,0.9090909090909091,27.519866164784606,6.839186691312384,19.861431870669744,33.42739564961788,83.60215053763439,34.34688178715482,75.594665200055,6.25782227784731,94.89999999999999,37.749782797567335,91.03461688059123,30.1610364450902,90.75785582255084,33.415233415233416,60.0,63.4559252772913,82.28114478114479,0.0,0.0,20.512820512820515,0.0,0.9999999999999991,0.0,0.0,20.915492957746473,60.62303115155758,2.789400278940028,20.0,5.568445475638053,0.0,3.855421686746987,0.0,31.254103742613264,62.664799906662,,,,,,,,,,,30.87934560327198,,,1.197604790419162,0.0,0.0,0.0,0.0,0.0,J. Giménez,Atlético Madrid,2208,J. Giménez (Atlético Madrid)
19,19,0.0,5.818632002476013,0.0,3.5871156661786245,16.468308884583458,71.91077773391234,46.26075446724024,28.870605833956613,60.78034291886054,13.968072976054732,59.54736842105264,11.783439490445858,11.608961303462321,16.860465116279066,44.789356984478935,61.17982873453853,9.94897959183674,33.333333333333336,14.942528735632182,0.0,0.0,9.341998375304629,0.0,0.0,0.0,5.376344086021506,0.0,0.0,11.409395973154362,10.068649885583522,29.409999999999997,0.0,0.0,1.9583843329253343,66.67,0.0,0.0,1.6839378238341969,80.0,5.063291139240507,9.064539521392312,70.83,14.064462118041025,49.63,11.227154046997386,24.568393094289508,7.045454545454547,75.70054370556252,14.417744916820704,6.697459584295612,80.75249853027631,93.62170087976538,86.99968973006517,85.12305788532932,14.956195244055067,92.30000000000001,72.74109470026065,98.11357448463632,80.22763046373655,95.40533403749671,23.505323505323506,54.55,46.526561587857564,64.3097643097643,1.9230769230769211,2.711864406779659,0.0,0.0,1.2499999999999998,49.99999999999999,8.441558441558444,54.154929577464785,85.12425621281065,9.483960948396094,57.68999999999998,7.192575406032485,58.32999999999999,8.192771084337348,3.401360544217687,57.84635587655943,79.05728619764322,,,,,,,,,,,36.809815950920246,,,0.0,0.0,0.0,0.0,0.0,0.0,W. Saliba,Olympique Marseille,3452,W. Saliba (Olympique Marseille)
20,20,2.8571428571428568,4.518724852986692,0.0,0.2928257686676432,10.462219761970667,75.12830635609946,39.907346128391794,22.737471952131635,51.53233427838529,13.511972633979475,70.6421052631579,19.745222929936297,19.75560081466395,28.488372093023255,40.576496674057644,55.85156993339676,24.23469387755102,40.0,22.988505747126435,0.0,0.0,5.036555645816407,2.9702970297029707,3.3333333333333335,3.1578947368421053,5.376344086021506,0.0,0.0,4.026845637583891,4.576659038901603,16.669999999999998,16.667,0.0,0.8567931456548328,100.0,0.8750000000000008,100.0,0.0,0.0,1.89873417721519,6.1638868745467725,57.690000000000005,7.869401423189622,53.22999999999999,5.613577023498692,23.107569721115535,4.545454545454545,72.84260421023279,7.208872458410352,19.630484988452654,73.60376249265138,100.0,79.30499534595099,92.64402584903067,13.704630788485606,89.7,65.66029539530842,99.24154025670948,74.73059692456715,100.0,11.547911547911546,60.46999999999999,40.513718622300054,77.35690235690235,0.0,2.372881355932206,17.948717948717952,10.714285714285712,1.7499999999999998,49.99999999999999,0.0,42.6056338028169,93.95636448489093,5.020920502092053,72.72999999999999,4.640371229698379,33.33,3.132530120481928,2.3809523809523814,46.55285620485883,85.5442772138607,,,,,,,,,,,24.94887525562372,,,0.0,0.0,0.0,0.5514705882352935,0.0,0.0,P. Kimpembe,PSG,2738,P. Kimpembe (PSG)
21,21,0.0,1.2380068090374499,0.0,0.0,27.068917796844733,73.05566521910777,54.46724023825281,36.64921465968586,58.30970703388687,28.506271379703534,62.126315789473686,7.9617834394904445,7.942973523421587,44.18604651162791,52.54988913525498,72.40723120837296,21.42857142857143,13.333333333333334,19.54022988505747,0.0,0.0,2.0308692120227456,0.0,0.0,0.0,3.225806451612904,0.0,0.0,2.684563758389261,7.780320366132725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465554749818707,75.00000000000001,4.604437002930096,40.0,5.48302872062663,21.248339973439574,0.0,51.28955806496583,4.621072088724583,5.773672055427251,59.88242210464434,89.34506353861192,77.87775364567172,80.42073422246666,6.883604505632038,100.0,51.107732406602956,96.36328276935046,57.609880130766435,94.03221547399,32.350532350532355,53.190000000000005,55.80852305896089,75.23148148148148,0.0,0.0,20.512820512820515,0.0,4.25,0.0,0.0,60.70422535211267,77.98389919495975,8.228730822873086,57.13999999999999,17.633410672853834,33.33,8.192771084337348,0.0,71.7005909389363,79.97899894994751,,,,,,,,,,,30.87934560327198,,,0.0,0.0,0.0,0.0,0.0,0.0,I. Konaté,Liverpool,1071,I. Konaté (Liverpool)
22,22,2.8571428571428568,2.3831631073970914,31.250000000000007,11.566617862371888,36.313313036257966,76.31267272009474,59.82792852415619,60.50860134629769,58.86323747806129,23.660205245153936,62.031578947368416,3.5031847133757945,4.0733197556008145,18.023255813953487,38.35920177383591,59.56232159847765,27.295918367346943,26.666666666666668,17.241379310344826,0.0,0.0,5.605199025182777,3.9603960396039604,3.3333333333333335,4.210526315789473,3.225806451612904,11.111111111111109,6.896551724137931,5.369127516778522,7.093821510297485,12.499999999999996,12.5,26.38888888888889,0.489596083231334,100.0,0.0,0.0,0.5181347150259075,100.0,0.0,5.80130529369108,66.67,9.87861029719548,39.39,7.4412532637075675,18.725099601593623,15.68181818181818,80.38477624424925,5.730129390018486,9.69976905311778,88.19517930629041,88.36754643206255,78.34315854793671,78.89454145469546,27.40926157697121,91.12500000000001,91.48566463944397,93.60171139634386,82.67344714856519,91.89331925006604,59.7051597051597,67.02,61.23759486281377,76.15740740740739,11.538461538461537,10.508474576271187,10.256410256410257,28.57142857142857,7.75,25.0,17.532467532467535,74.29577464788733,80.69070120172677,17.01534170153417,53.12999999999999,23.897911832946644,44.44,13.734939759036141,1.3605442176870737,81.483913328956,77.99556644498892,,,,,,,,,,,83.64008179959099,,,0.0,0.0,0.0,0.0,0.0,0.0,D. Upamecano,Bayern München,2357,D. Upamecano (Bayern München)
23,23,8.57142857142857,8.913649025069638,0.0,8.125915080527088,15.859396623304736,70.72641136991709,40.10589013898081,36.27524308152581,47.17159443769407,14.36716077537058,62.93684210526316,8.59872611464968,8.961303462321792,17.441860465116278,33.92461197339245,48.62036156041865,25.000000000000007,60.0,28.735632183908038,0.0,0.0,8.85458976441917,7.920792079207921,10.0,8.421052631578947,8.60215053763441,11.111111111111109,5.1724137931034475,28.859060402684563,27.00228832951945,27.909999999999997,6.977000000000001,0.0,6.364749082007343,31.580000000000002,5.5,25.000000000000007,1.0362694300518136,66.67,1.89873417721519,3.7708484408992016,84.21,6.990372540812058,47.76,15.40469973890339,25.099601593625493,24.772727272727273,64.45002091175239,16.635859519408505,7.621247113163973,66.83127572016461,82.91788856304986,72.72727272727272,74.01347449470644,18.21026282853567,89.5,57.6889661164205,92.8432516530533,59.91040077491221,90.88988645365723,61.179361179361166,61.540000000000006,56.15878575598365,84.63804713804713,5.769230769230768,9.152542372881358,20.512820512820515,28.57142857142857,7.5,54.55,5.1948051948051965,65.77464788732395,74.81040718702603,26.638772663877262,41.42999999999999,31.090487238979126,34.68999999999999,14.457831325301202,3.741496598639455,67.82665791201575,70.98354917745887,,,,,,,,,,,39.059304703476485,,,0.0,0.0,0.0,0.0,0.0,0.0,A. Rüdiger,Chelsea,3291,A. Rüdiger (Chelsea)
24,24,0.0,4.178272980501394,0.0,6.222547584187408,18.10130085801274,74.33872878010264,48.70946393117141,33.7322363500374,56.946132037262046,18.129988597491447,60.41052631578948,8.280254777070061,7.535641547861506,38.37209302325582,46.452328159645226,57.65937202664131,13.26530612244898,20.0,10.344827586206895,0.0,0.0,5.117790414297317,0.0,0.0,0.0,4.301075268817205,0.0,0.0,7.3825503355704685,7.322654462242563,45.45,0.0,0.0,1.1015911872704998,0.0,0.0,0.0,1.1658031088082907,0.0,0.0,5.873821609862217,57.14,8.70657178735873,46.15,7.832898172323759,20.185922974767596,11.818181818181818,43.106092290533944,3.696857670979666,15.935334872979212,48.01881246325691,77.49266862170087,56.37604716103009,67.38622301663688,12.077596996245306,85.30000000000003,42.76715899218072,93.62115908206925,43.28611212011139,87.08740427779244,46.191646191646186,50.0,57.55983654407473,85.33249158249157,3.846153846153846,4.74576271186441,7.6923076923076925,10.714285714285712,2.2499999999999987,33.32999999999999,3.896103896103896,49.7887323943662,65.35993466339986,8.089260808926081,20.0,19.257540603248266,20.69,4.096385542168675,1.020408163265304,43.66382140512147,64.47322366118307,,,,,,,,,,,32.92433537832311,,,0.0,0.0,0.0,0.0,0.0,0.0,B. White,Arsenal,3130,B. White (Arsenal)
25,25,14.285714285714285,12.999071494893224,0.0,2.269399707174232,14.946028231386663,75.2270035530991,40.50297816015883,26.851159311892296,58.336708518968535,18.928164196123145,55.53684210526316,7.006369426751589,6.313645621181261,33.13953488372093,39.68957871396895,49.28639391056138,16.581632653061227,46.666666666666664,21.839080459770113,33.333333333333336,12.5,3.9805036555645814,13.861386138613863,16.666666666666664,14.736842105263163,11.827956989247314,33.333333333333336,13.793103448275865,17.4496644295302,16.247139588100683,46.15,19.231000000000005,0.0,0.3671970624234988,0.0,0.375,0.0,0.0,0.0,0.0,0.797679477882523,100.0,7.074089577228965,45.59,13.185378590078326,16.600265604249667,1.1363636363636385,49.588735536037916,5.545286506469501,23.325635103926096,51.957671957671955,87.09677419354837,51.163512255662425,75.69091159081533,8.38548185231539,85.475,55.66898349261512,95.09918319719955,48.23828550671994,94.42830736730923,40.29484029484029,54.7,59.07764156450671,82.21801346801347,1.9230769230769211,4.74576271186441,0.0,0.0,1.2499999999999998,100.0,1.948051948051947,36.76056338028168,71.83525842958815,4.184100418410043,9.090000000000002,6.960556844547565,27.27,2.650602409638552,0.0,42.02232435981616,67.06335316765838,,,,,,,,,,,32.719836400818,,,0.0,0.0,0.0,0.0,0.0,0.0,Gabriel Magalhaes,Arsenal,3313,Gabriel Magalhaes (Arsenal)
26,26,2.8571428571428568,3.373568554627051,6.25,6.954612005856515,14.475505120398566,85.15594157125935,43.01786896095301,31.114435302916977,58.74173079519374,12.086659064994299,81.63157894736842,4.458598726114649,4.480651731160895,31.976744186046513,40.24390243902439,58.13510941960038,11.734693877551022,13.333333333333334,10.344827586206895,0.0,0.0,8.93582453290008,4.9504950495049505,3.3333333333333335,5.2631578947368425,5.376344086021506,0.0,0.0,9.395973154362416,14.645308924485127,42.85999999999999,7.143000000000001,6.944444444444444,3.916768665850672,28.57,0.0,0.0,4.145077720207254,28.569999999999997,8.860759493670887,7.034082668600433,71.43,7.618250313938891,48.84,9.660574412532634,28.154050464807433,11.59090909090909,71.00236999860587,7.578558225508317,1.1547344110854496,79.87066431510877,86.31476050830886,86.3481228668942,79.29327650213116,28.285356695869833,91.67500000000001,67.63683753258036,93.81563593932324,74.85167695846955,87.87958806443095,52.33415233415233,75.54,45.008756567425564,70.18097643097644,7.692307692307692,10.847457627118645,0.0,17.857142857142858,4.5,25.0,11.688311688311687,65.98591549295773,76.1054719402637,14.78382147838215,43.47999999999999,16.0092807424594,40.0,9.879518072289153,3.061224489795919,80.17071569271175,77.35386769338469,,,,,,,,,,,58.282208588957054,,,0.0,0.0,0.0,0.9191176470588234,0.0,0.0,N. Süle,Bayern München,1957,N. Süle (Bayern München)
27,27,2.8571428571428568,2.259362426493346,0.0,0.0,24.660946581787993,80.37899723647847,61.41628060886831,42.857142857142854,64.31753746456053,18.70011402508552,66.32631578947368,4.458598726114649,3.8696537678207736,32.55813953488372,55.98669623059865,66.22264509990485,21.42857142857143,6.666666666666667,5.7471264367816115,0.0,0.0,5.280259951259136,4.9504950495049505,3.3333333333333335,5.2631578947368425,3.225806451612904,11.111111111111109,8.620689655172415,4.026845637583891,6.407322654462242,49.99999999999999,16.667,0.0,0.6119951040391658,0.0,0.0,0.0,0.6476683937823847,0.0,0.0,5.076142131979695,66.67,10.25533696107158,39.290000000000006,9.791122715404699,14.209827357237714,4.318181818181817,55.764673079604066,4.251386321626619,6.46651270207852,64.42092886537331,83.6510263929619,64.93949736270555,72.32228791420323,22.340425531914892,84.69999999999999,63.8575152041703,95.9159859976663,61.30282116478993,88.69817797729074,38.57493857493857,52.47999999999999,66.95855224751898,85.71127946127946,0.0,1.694915254237291,0.0,0.0,8.25,14.29,0.0,41.33802816901408,65.52327616380819,3.905160390516042,33.32999999999999,16.241299303944317,20.0,3.3734939759036138,0.0,57.2554169402495,64.51989266129974,,,,,,,,,,,66.87116564417178,,,0.0,0.0,0.0,0.0,0.0,0.0,E. Tapsoba,Bayer Leverkusen,1928,E. Tapsoba (Bayer Leverkusen)
28,28,2.8571428571428568,5.478180129990716,6.25,0.95168374816984,24.218101300858017,83.497828661666,47.452018530774325,38.29468960359013,61.833400837046035,28.791334093500566,64.07368421052631,8.917197452229297,8.146639511201629,31.976744186046513,37.250554323725055,48.04947668886775,23.724489795918373,46.666666666666664,20.68965517241379,0.0,0.0,2.274573517465474,2.9702970297029707,3.3333333333333335,3.1578947368421053,4.301075268817205,11.111111111111109,5.1724137931034475,8.7248322147651,7.551487414187644,30.769999999999992,7.692,4.166666666666666,0.979192166462668,33.33,0.999999999999999,33.33,0.0,0.0,0.0,2.03045685279188,45.45000000000001,3.223105902051069,62.16,8.48563968668407,17.264276228419654,2.954545454545455,43.95650355499791,4.621072088724583,13.39491916859122,49.94708994708995,86.48582600195502,48.18492088116661,72.07479719510519,11.889862327909889,89.225,53.69244135534318,97.3745624270712,47.959801428744406,91.36519672564035,27.846027846027845,51.46999999999999,60.18680677174548,78.11447811447812,0.0,2.711864406779659,0.0,0.0,2.000000000000001,33.32999999999999,3.246753246753246,29.366197183098585,60.66970015167426,2.789400278940028,49.99999999999999,5.800464037122972,30.0,1.2048192771084334,1.020408163265304,34.07747866053842,65.68661766421656,,,,,,,,,,,48.67075664621676,,,0.0,0.0,0.0,0.0,0.0,0.0,R. Le Normand,Real Sociedad,3595,R. Le Normand (Real Sociedad)
